date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:51:36	4538/4538	---M--	200	added ('OK')	image/png	etag:%222ee7303f1d91d81:0%22	https://www.bndmarkets.com/Content/Images/live-session-img3.png	/storage/emulated/0/HTTrack/Websites/BmcTrader/www.bndmarkets.com/Content/Images/live-session-img3.png	(from https://www.bndmarkets.com/tr/Education/LiveTrainingSessions)
15:51:38	100599/100599	---M--	200	added ('OK')	image/png	etag:%22c5d92d3f1d91d81:0%22	https://www.bndmarkets.com/Content/Images/forex-img1.png	/storage/emulated/0/HTTrack/Websites/BmcTrader/www.bndmarkets.com/Content/Images/forex-img1.png	(from https://www.bndmarkets.com/tr/Education/WhatIsForex)
15:51:38	16063/16063	---M--	200	added ('OK')	image/png	etag:%22c5d92d3f1d91d81:0%22	https://www.bndmarkets.com/Content/Images/forex-img2.png	/storage/emulated/0/HTTrack/Websites/BmcTrader/www.bndmarkets.com/Content/Images/forex-img2.png	(from https://www.bndmarkets.com/tr/Education/WhatIsForex)
15:51:40	17701/17701	---M--	200	added ('OK')	image/png	etag:%224a9d2e3f1d91d81:0%22	https://www.bndmarkets.com/Content/Images/forex-img4.png	/storage/emulated/0/HTTrack/Websites/BmcTrader/www.bndmarkets.com/Content/Images/forex-img4.png	(from https://www.bndmarkets.com/tr/Education/WhatIsForex)
15:51:41	854180/854180	---M--	200	added ('OK')	image/png	etag:%222a762e3f1d91d81:0%22	https://www.bndmarkets.com/Content/Images/forex-img3.png	/storage/emulated/0/HTTrack/Websites/BmcTrader/www.bndmarkets.com/Content/Images/forex-img3.png	(from https://www.bndmarkets.com/tr/Education/WhatIsForex)
15:51:42	77612/77612	---M--	200	added ('OK')	image/png	etag:%227b302a3f1d91d81:0%22	https://www.bndmarkets.com/Content/Images/dictionary-header.png	/storage/emulated/0/HTTrack/Websites/BmcTrader/www.bndmarkets.com/Content/Images/dictionary-header.png	(from https://www.bndmarkets.com/tr/Education/Dictionary)
15:51:43	758828/758828	---M--	200	added ('OK')	image/png	etag:%227b122f3f1d91d81:0%22	https://www.bndmarkets.com/Content/Images/forex-img5.png	/storage/emulated/0/HTTrack/Websites/BmcTrader/www.bndmarkets.com/Content/Images/forex-img5.png	(from https://www.bndmarkets.com/tr/Education/WhatIsForex)
15:51:44	5165/5165	---M--	200	added ('OK')	image/png	etag:%22ba92a3f1d91d81:0%22	https://www.bndmarkets.com/Content/Images/deposit-icons.png	/storage/emulated/0/HTTrack/Websites/BmcTrader/www.bndmarkets.com/Content/Images/deposit-icons.png	(from https://www.bndmarkets.com/tr/Trading/DepositOptions)
15:51:44	4755/4755	---M--	200	added ('OK')	image/png	etag:%22f0bb323f1d91d81:0%22	https://www.bndmarkets.com/Content/Images/platforms-icons.png	/storage/emulated/0/HTTrack/Websites/BmcTrader/www.bndmarkets.com/Content/Images/platforms-icons.png	(from https://www.bndmarkets.com/tr/Trading/Platforms)
15:51:46	73397/73397	---MCZ	200	added ('OK')	application/javascript	etag:W/%22bd275d3f1d91d81:0%22	https://www.bndmarkets.com/Scripts/lodash.min.js	/storage/emulated/0/HTTrack/Websites/BmcTrader/www.bndmarkets.com/Scripts/lodash.min.js	(from https://www.bndmarkets.com/tr/Trading/AssetsExpiration)
15:51:47	15066/15066	---M--	200	added ('OK')	image/png	etag:%22c01d203f1d91d81:0%22	https://www.bndmarkets.com/Content/Images/aboutus-icons1.png	/storage/emulated/0/HTTrack/Websites/BmcTrader/www.bndmarkets.com/Content/Images/aboutus-icons1.png	(from https://www.bndmarkets.com/tr/About/about-us)
15:51:47	19882/19882	---M--	200	added ('OK')	image/png	etag:%226445203f1d91d81:0%22	https://www.bndmarkets.com/Content/Images/aboutus-icons2.png	/storage/emulated/0/HTTrack/Websites/BmcTrader/www.bndmarkets.com/Content/Images/aboutus-icons2.png	(from https://www.bndmarkets.com/tr/About/about-us)
15:51:51	757758/757758	---M--	200	added ('OK')	image/png	etag:%227821f3f1d91d81:0%22	https://www.bndmarkets.com/Content/Images/about-us-img1.png	/storage/emulated/0/HTTrack/Websites/BmcTrader/www.bndmarkets.com/Content/Images/about-us-img1.png	(from https://www.bndmarkets.com/tr/About/about-us)
15:51:51	7082/7082	---M--	200	added ('OK')	image/png	etag:%22e81a2b3f1d91d81:0%22	https://www.bndmarkets.com/Content/Images/email_phone.png?v=1	/storage/emulated/0/HTTrack/Websites/BmcTrader/www.bndmarkets.com/Content/Images/email_phone3860.png	(from https://www.bndmarkets.com/tr/About/contact-us)
15:51:51	634509/634509	---M--	200	added ('OK')	image/png	etag:%22c01d203f1d91d81:0%22	https://www.bndmarkets.com/Content/Images/about-us-img2.png	/storage/emulated/0/HTTrack/Websites/BmcTrader/www.bndmarkets.com/Content/Images/about-us-img2.png	(from https://www.bndmarkets.com/tr/About/about-us)
15:51:53	70716/70716	---MCZ	200	added ('OK')	font/otf	etag:W/%2270f64e3f1d91d81:0%22	https://www.bndmarkets.com/Content/competition/css/klavika-bold.otf	/storage/emulated/0/HTTrack/Websites/BmcTrader/www.bndmarkets.com/Content/competition/css/klavika-bold.otf	(from https://www.bndmarkets.com/Content/competition/css/main.css?v=2)
15:51:54	212408/212408	---MCZ	200	added ('OK')	font/otf	etag:W/%22b6a7453f1d91d81:0%22	https://www.bndmarkets.com/Content/competition/css/Druk-XCondSuperItalic.otf	/storage/emulated/0/HTTrack/Websites/BmcTrader/www.bndmarkets.com/Content/competition/css/Druk-XCondSuperItalic.otf	(from https://www.bndmarkets.com/Content/competition/css/main.css?v=2)
15:51:55	82412/82412	---M--	200	added ('OK')	application/octet-stream	etag:%22344463f1d91d81:0%22	https://www.bndmarkets.com/Content/competition/css/DrukWeb-Medium.ttf	/storage/emulated/0/HTTrack/Websites/BmcTrader/www.bndmarkets.com/Content/competition/css/DrukWeb-Medium.ttf	(from https://www.bndmarkets.com/Content/competition/css/main.css?v=2)
15:51:56	83432/83432	---M--	200	added ('OK')	application/octet-stream	etag:%22376b463f1d91d81:0%22	https://www.bndmarkets.com/Content/competition/css/DrukWeb-MediumItalic.ttf	/storage/emulated/0/HTTrack/Websites/BmcTrader/www.bndmarkets.com/Content/competition/css/DrukWeb-MediumItalic.ttf	(from https://www.bndmarkets.com/Content/competition/css/main.css?v=2)
15:51:57	87300/87300	---M--	200	added ('OK')	application/octet-stream	etag:%2231cf453f1d91d81:0%22	https://www.bndmarkets.com/Content/competition/css/DrukWeb-HeavyItalic.ttf	/storage/emulated/0/HTTrack/Websites/BmcTrader/www.bndmarkets.com/Content/competition/css/DrukWeb-HeavyItalic.ttf	(from https://www.bndmarkets.com/Content/competition/css/main.css?v=2)
15:51:58	262248/262248	---M--	200	added ('OK')	image/png	etag:%2255b6223f1d91d81:0%22	https://www.bndmarkets.com/Content/Images/banner_3_1920.png	/storage/emulated/0/HTTrack/Websites/BmcTrader/www.bndmarkets.com/Content/Images/banner_3_1920.png	(from https://www.bndmarkets.com/Content/competition/css/main.css?v=2)
15:51:59	159412/159412	---M--	200	added ('OK')	image/png	etag:%227067513f1d91d81:0%22	https://www.bndmarkets.com/Content/competition/imgs/bg.png	/storage/emulated/0/HTTrack/Websites/BmcTrader/www.bndmarkets.com/Content/competition/imgs/bg.png	(from https://www.bndmarkets.com/Content/competition/css/main.css?v=2)
15:52:00	396106/396106	---M--	200	added ('OK')	image/png	etag:%2236e293f1d91d81:0%22	https://www.bndmarkets.com/Content/Images/banner_March2022_768.png	/storage/emulated/0/HTTrack/Websites/BmcTrader/www.bndmarkets.com/Content/Images/banner_March2022_768.png	(from https://www.bndmarkets.com/Content/competition/css/main.css?v=2)
